id;variant_code;name_ar;name_en;barcode;cost_price;sale_price;total_quantity;total_sale_price;total_cost_price;صناع السعاده / سان ستيفانو
6773;;ميجا شيبس بطعم البسطرمه المدخنه 100 جم;Mega chips with smoked pastrami flavor, 100 g;4810279007893;16.50;20.18;0;0.00;0.00;0
6772;;ميجا شيبس بطعم  القثطة الحامضة والجبن  50جم;Mega chips with sour cauliflower and cheese flavor, 50g;4810279000429;28.10;30.70;19;583.30;533.81;19
6771;;ميجا شيبس بالكباب 100 جم;Mega chips with kebab 100 g;4810279007657;16.50;20.18;0;0.00;0.00;0
6770;;ميجا شيبس المشروم والقشطة الحامضة 50 جم;Mega chips mushroom and sour cream 50 g;4810279001600;8.50;10.53;0;0.00;0.00;0
6769;;ميجا شيبس الليمون مع البقدونس مع الكاري  100 جم;Mega chips lemon parsley with curry 100 g;4810279008036;16.50;20.18;0;0.00;0.00;0
6768;;ميجا شيبس القشطة الحامضة والبصل 50 جم;Mega chips sour cream and onion 50 g;4810279000399;28.10;30.70;22;675.40;618.09;22
6767;;ميجا شيبس الخل والليمون مع الأعشاب 100 جم;Mega chips vinegar lemon with herbs 100 g;4810279008012;16.50;20.18;0;0.00;0.00;0
6766;;ميجا شيبس  بطعم الملح  50 جم;Mega chips salt flavor 50 g;4810279008463;28.10;30.70;27;828.90;758.65;27
6765;;ميجا شيبس  بطعم الليمون والبقدونس والكاري  50 جم;Mega chips lemon, parsley and curry flavor 50 g;4810279008425;23.33;29.21;0;0.00;0.00;0
6764;;ميجا شيبس  بطعم الكباب  50 جم;Mega chips kebab flavor 50 g;4810279008487;28.10;30.70;27;828.90;758.57;27
6763;;ميجا شيبس  بطعم الفلفل التيلندى  50 جم;Mega chips with Thai pepper flavor 50 g;4810279004830;25.83;30.70;2;61.40;51.66;2
6762;;ميجا شيبس  بطعم الفرخ  50 جم;Mega chips chicken flavor 50 g;4810279008449;28.10;30.70;30;921.00;842.86;30
6761;;ميجا شيبس  بطعم الطماطم الحار  100 جم;Mega chips with spicy tomato flavor 100 g;4810279007671;16.50;20.18;0;0.00;0.00;0
6760;;ميجا شيبس  بطعم البسطرمة المدخنه  50 جم;Mega chips with smoked pastrami flavor, 50 g;4810279008388;26.07;29.24;0;0.00;0.00;0
6759;;ميجا شيبس  بطعم الاستاكوزا النرويجية  50 جم;Mega chips Norwegian lobster flavor 50 g;4810279008500;25.48;29.24;0;0.00;0.00;0
6758;;ميجا شيبس  بطعم االخل والليمون والاعشاب 50 جم;Mega chips with vinegar, lemon and herbs taste, 50 g;4810279008401;28.10;30.70;36;1105.20;1011.42;36
6757;;لافازا كريمي جوستوكلاسيكو 250 جم;Lavazza Creamy Gustoclassico 250g;800070038769;0.00;228.07;0;0.00;0.00;0
6756;;لافازا كريمي جوستو كلاسيكو 250 جم;Lavazza Creamy Gusto Classico 250g;8000070038868;222.50;394.74;0;0.00;0.00;0
6755;;لافازا كريمي جوستو كلاسيكو 250 جم;Lavazza Creamy Gusto Classico 250g;8000070039094;422.50;403.51;10;4035.09;4225.00;10
6754;;لافازا كريمي جوستو كلاسيكو 250 جم;Lavazza Creamy Gusto Classico 250g;80007340;117.00;184.21;0;0.00;0.00;0
6753;;لافازا كريمي جوستو كلاسيكو 250 جم;Lavazza Creamy Gusto Classico 250g;8000070038769;240.00;394.74;0;0.00;0.00;0
6752;;لافازا كريمي جوستو فورتي 250 جم;Lavazza Creamy Gusto Forte 250g;8000070038417;110.00;184.21;0;0.00;0.00;0
6751;;لافازا كبسولات سبريسو لونجو 56 جم;Lavazza Espresso Lungo Capsules 56 gm;8000070053571;0.00;241.23;0;0.00;0.00;0
6750;;لافازا كبسولات سبريسو كلاسيكو 57 جم;Lavazza Espresso Classico Capsules 57g;8000070053625;245.00;271.93;0;0.00;0.00;0
6749;;لافازا كبسولات سبريسو ريستريتتو 57 جم;Lavazza Espresso Ristretto Capsules 57g;8000070053564;210.00;192.98;0;0.00;0.00;0
6748;;لافازا كبسولات سبريسو ديكاف 57 جم;Lavazza Espresso Decaf Capsules 57g;8000070053601;190.00;131.58;0;0.00;0.00;0
6747;;لافازا كبسولات سبريسو اورو 55 جم;Lavazza Espresso Oro Capsules 55 gm;8000070053465;227.06;192.98;0;0.00;0.00;0
6746;;لافازا كبسولات سبريسو انتينسو 57 جم;Lavazza Espresso Intenso Capsules 57 gm;8000070054271;190.00;271.93;0;0.00;0.00;0
6745;;لافازا كان;Lavazza was;800070038820;0.00;149.12;0;0.00;0.00;0
6744;;لافازا قهوه 250 جم;Lavazza coffee 250 g;8000070018686;107.00;118.42;0;0.00;0.00;0
6743;;لافازا قهوة اسبريسو 250 جم;Lavazza espresso coffee 250 g;8000070012837;210.00;263.16;0;0.00;0.00;0
6742;;لافازا سويرتي العرض 1000 جم;Lavazza Suerte Offer 1000 gm;8000070083141;110.25;131.58;0;0.00;0.00;0
6741;;لافازا سوبر;Lavazza Super;800070024908;0.00;394.74;0;0.00;0.00;0
6740;;لافازا روسا كبسولات 57 جم;Lavazza Rosa Capsules 57 gm;8000070053526;210.00;192.98;0;0.00;0.00;0
6739;;لافازا روسا 250 جم;Lavazza Rosa 250g;8000070035980;200.00;403.51;0;0.00;0.00;0
6738;;لافازا روسا 1 كجم;Lavazza Rosa 1 kg;8000070035904;330.00;307.02;0;0.00;0.00;0
6737;;لافازا روسا;Lavazza Rossa;800070036383;0.00;342.11;0;0.00;0.00;0
6736;;لافازا روسا;Lavazza Rossa;800007035935;0.00;96.49;0;0.00;0.00;0
6735;;لافازا ديك 250 جم;Lavazza Deck 250 gm;8000070011403;130.00;236.84;0;0.00;0.00;0
6734;;لافازا جوستو بينو;Lavazza Gusto Pino;800070043381;0.00;285.09;0;0.00;0.00;0
6733;;لافازا بن محمص مجروش بدون كافين  50 جم;Lavazza crushed roasted coffee without caffeine 50 g;8000070081093;70.50;87.72;0;0.00;0.00;0
6732;;لافازا بن محمص مجروش انتسنو  50 جم;Lavazza ground roasted coffee beans 50 g;8000070081024;70.50;87.72;0;0.00;0.00;0
6731;;لافازا بن محمص مجروش   50 جم;Lavazza crushed roasted coffee 50 g;8000070081031;70.50;87.72;0;0.00;0.00;0
6730;;لافازا اورو اسود 250 جم;Lavazza Oro Black 250g;8000070029996;350.00;403.51;0;0.00;0.00;0
6729;;لافازا اورو 250 جم;Lavazza Oro 250 gm;80007104;137.00;140.35;0;0.00;0.00;0
6728;;لافازا الماتينو  250 جم;Lavazza Almatino 250g;8000070032835;170.00;394.74;2;789.47;340.00;2
6727;;لافازا 250 جم;Lavazza 250 gm;8000070036864;120.00;109.65;0;0.00;0.00;0
6726;;بن لفازا اسبرسو 250جم;Lavazza Espresso Coffee 250g;8000070018808;190.00;271.93;0;0.00;0.00;0
6725;;بن لافازا كواليتى روسا 250جم;Lavazza Quality Rosa Coffee 250g;80007128;120.00;118.42;0;0.00;0.00;0
6724;;بن لافازا كريمي جوستو برطمان 250 جم;Lavazza Creamy Gusto Jar 250g;8000070038820;245.00;526.32;0;0.00;0.00;0
6723;;بن لافازا سبريسو حبوب 250 جم;Lavazza Espresso beans 250 g;8000070018860;350.00;394.74;0;0.00;0.00;0
6722;;بن لافازا سبريسو برطمان 250 جم;Lavazza Espresso Coffee Jar 250g;8000070018877;300.00;570.18;0;0.00;0.00;0
6721;;بن لافازا روسا برطمان 250 جم;Lavazza Rosa Coffee Jar 250g;8000070035935;220.00;328.95;0;0.00;0.00;0
6720;;بن لافازا روزا 250جم;Lavazza Rosa coffee 250g;8000070035805;402.50;403.51;10;4035.09;4025.00;10
6719;;بن لافازا اورو حبوب 250 جم;Lavazza Oro Coffee Beans 250 g;8000070020511;200.00;171.00;0;0.00;0.00;0
6718;;بن لافازا اورو برطمان 250جم;Lavazza Oro Coffee Jar 250g;8000070020580;260.00;526.32;0;0.00;0.00;0
6717;;بن لافازا اورو 250جم;Lavazza Oro coffee 250g;8000070019911;452.50;456.14;8;3649.12;3620.00;8
6716;;١بالكاندي * اون لاين كيدزشامبو&بدي ووش ٣;1 with candy * Online Kids Shampoo & Body Wash 3;5903116742725;95.00;105.26;0;0.00;0.00;0
6715;;١بالشيكولاته * اون لاين كيدزشامبو&بدي ووش;1 with chocolate * Online Kids Shampoo & Body Wash;5903116742787;95.00;105.26;0;0.00;0.00;0
6714;;١ ميني ٤٠٠ م * اون لاين ديزني شامبو&شاور ٣;1 mini 400 m * Online Disney Shampoo & Shower 3;5903116741698;145.00;149.12;0;0.00;0.00;0
6713;;١ سينسيتيف * اون لاين بيبي شامبو&بدي ووش ٣;1 Sensitive * Online Baby Shampoo & Body Wash 3;5903116749380;130.00;135.97;0;0.00;0.00;0
6712;;١ سبايدرمان * اون لاين ديزني شامبو&شاور ٣;1 Spiderman * Online Disney Shampoo & Shower 3;5903116741735;145.00;149.12;0;0.00;0.00;0
6711;;١ برينسيس ٤٠٠ م  اون لاين ديزني شامبو&شاور ٣;1 Princess 400ml Online Disney Shampoo & Shower 3;5903116741674;145.00;149.12;0;0.00;0.00;0
6710;;يونيتد كيردريم جيرل اسبراي125مل  UNITED CARE DREAM;UNITED CARE DREAM GIRL SPRAY 125ML;62940089049703;0.00;35.09;0;0.00;0.00;0
6709;;يونيتد كير ونتر واتشز جيرل اسبراي125ملUNITED CARE;UNITED CARE Winter Watches Girl Spray 125 ml;6294008904857;0.00;35.09;0;0.00;0.00;0
6708;;يونيتد كير لافلي جيرل اسبراي125مل  UNITED CARE LOV;United Care Lovely Girl Spray 125ml UNITED CARE LOV;6294008904826;0.00;35.09;0;0.00;0.00;0
6707;;يونيتد كير فابولوس جيرل اسبراي 125ملUNITED CARE FA;UNITED CARE FABULOUS GIRL SPRAY 125MLUNITED CARE FA;6294008904802;0.00;35.09;0;0.00;0.00;0
6706;;يونيتد كير سيلور اسبراي 125ملSAILOR UNITED CARE;UNITED CARE SAILOR SPRAY 125ML SAILOR UNITED CARE;6294008902549;0.00;35.09;0;0.00;0.00;0
6705;;يونيتد كير سوكر ورلد اسبراي 125مل UNITED CARE SOCC;UNITED CARE SOCC;6294008902563;0.00;35.09;0;0.00;0.00;0
6704;;يونيتد كير سورفن بيوتي جيرل اسبراي125ملUNITEDCARE;UNITEDCARE;6294008904840;0.00;35.09;0;0.00;0.00;0
6703;;يونيتد كير سكيت كوتي اسبراي 125مل UNITED CARE SKAT;UNITED CARE SKAT Coty Spray 125 ml;6294008904970;0.00;35.09;0;0.00;0.00;0
6702;;يونيتد كير ديريفت اسبراي 125ملDRIFT UNITED CARE;UNITED CARE DRIFT SPRAY 125 ML DRIFT UNITED CARE;62940089049701;0.00;35.09;0;0.00;0.00;0
6701;;يونيتد كير جول جيرل اسبراي125مل UNITED CARE GOAL;UNITED CARE GOAL SPRAY 125ML;6294008904819;0.00;35.09;0;0.00;0.00;0
6700;;يونيتد كير باليرينا جيرل اسبراي125مل UNITED CARE B;United Care Ballerina Girl Spray 125ml UNITED CARE B;62940089049702;0.00;35.09;0;0.00;0.00;0
6699;;هيربل شامبو اسينس هاني 300مل herbal;Herbal Essence Honey Shampoo 300ml herbal;4902430501156;0.00;149.12;0;0.00;0.00;0
6698;;هيربل شامبو اسينس للشعر الناعم 400مل herbal volume;Herbal Essence shampoo for fine hair 400 ml herbal volume;4084500127074;0.00;157.90;0;0.00;0.00;0
6697;;هيربل شامبو اسينس للشعر الباهت 400مل herbal shine;Herbal Essence shampoo for dull hair 400 ml herbal shine;4084500128323;0.00;157.90;0;0.00;0.00;0
6696;;هيربل شامبو اسينس كل الشعر 400مل herbal clean;Herbal Essence All Hair Shampoo 400ml herbal clean;4084500910119;0.00;157.90;0;0.00;0.00;0
6695;;هيربل شامبو اسينس جرين هيربس و نعناع 300مل herbal;Herbal Essence Green Herbs and Mint Shampoo 300ml herbal;4902430743778;0.00;149.12;0;0.00;0.00;0
6694;;هيربل شامبو اسينس جرين تي 300مل herbal;Herbal Essence Green Tea Shampoo 300ml herbal;4902430118699;0.00;149.12;0;0.00;0.00;0
6693;;هيربل شامبو اسينس اورانج و نعناع 300مل herbal;Herbal Essence Shampoo Orange and Mint 300ml herbal;4902430743686;0.00;149.12;0;0.00;0.00;0
6692;;هيربل شامبو اسينس ارجان اويل 300مل herbal;Herbal Essence Argan Oil Shampoo 300ml herbal;4902430633277;0.00;149.12;0;0.00;0.00;0
6691;;هيربل شامبو اسينس  ماندرين واورانج 300مل herbal;Herbal Essence Mandarin and Orange Shampoo 300ml herbal;4902430118781;0.00;149.12;0;0.00;0.00;0
6690;;هيربل اسينس بلسم كل الشعر 400مل herbal clean;Herbal Essence All Hair Conditioner 400ml herbal clean;4084500910188;0.00;157.90;0;0.00;0.00;0
6689;;هيربل اسينس بلسم  للشعر الناعم 400مل herbal volume;Herbal Essence conditioner for fine hair 400 ml herbal volume;4084500127715;0.00;157.90;0;0.00;0.00;0
6688;;هيربل اسينس بلسم  للشعر الباهت 400مل herbal shine;Herbal Essence herbal shine conditioner for dull hair 400 ml;4084500128835;0.00;157.90;0;0.00;0.00;0
6687;;هيربال ماسك بالصبار 250مل;Herbal mask with aloe vera 250 ml;8001841838366;0.00;188.60;0;0.00;0.00;0
6686;;هيربال شامبو فولمين  400مل;Herbal Fulmin Shampoo 400ml;8001090223807;0.00;157.90;0;0.00;0.00;0
6685;;هيربال شامبو سموث جولدن 400مل;Herbal Smooth Golden Shampoo 400ml;8001090222725;0.00;157.90;0;0.00;0.00;0
6684;;هيربال شامبو زنجبيل  400مل;Herbal ginger shampoo 400ml;8001841217444;0.00;157.90;0;0.00;0.00;0
6683;;هيربال شامبو جرين تى 400مل;Herbal Green Tea Shampoo 400ml;8001090222664;0.00;157.90;0;0.00;0.00;0
6682;;هيربال حمام كريم زيت الارجان  250مل;Herbal Argan Oil Bath Cream 250 ml;8001841275307;0.00;188.60;0;0.00;0.00;0
6681;;هيربال حمام كريم جوز الهند 250مل;Herbal coconut cream bath 250 ml;8001841275468;0.00;188.60;0;0.00;0.00;0
6680;;هيربال ايسانس شامبو كوكونت ميلك 400مل;Herbal Essence Coconut Milk Shampoo 400ml;8001090222428;0.00;157.90;0;0.00;0.00;0
6679;;هيد اند شولدرز شامبو2×1 ضد القشرة كلاسيك كلين200مل;Head & Shoulders Classic Clean 2in1 anti-dandruff shampoo 200ml;5601059062534;0.00;109.65;0;0.00;0.00;0
6678;;هيد اند شولدرز شامبو ضد القشرة كلاسيك كلين200مل;Head & Shoulders Classic Clean Anti-Dandruff Shampoo 200ml;5000174989694;0.00;109.65;0;0.00;0.00;0
6677;;هيد اند شولدرز شامبو ضد القشرة سموث اند سيلكي200مل;Head & Shoulders Smooth & Silky Anti-Dandruff Shampoo 200ml;5000174989854;0.00;109.65;0;0.00;0.00;0
6676;;هربل اسانس شامبو ميوستر روسميرى 400مل;Herbal Essence Mustard Rosemary Shampoo 400ml;8001090222909;0.00;157.90;0;0.00;0.00;0
6675;;هربل اسانس شامبو ارجان اويل  400 مل;Herbal Essence Argan Oil Shampoo 400 ml;8001090222848;0.00;157.90;0;0.00;0.00;0
6674;;هربل اسانس سموسهيدريت كوكونت ميلك  بلسم 400 مل;Herbal Essence Smoothing Coconut Milk Conditioner 400 ml;8001090222459;0.00;157.90;0;0.00;0.00;0
6673;;هربل اسانس سموس كوكمبر اند جرين تي بلسم 400 مل;Herbal Essence Smooth Cucumber & Green Tea Balm 400 ml;8001090222695;0.00;157.90;0;0.00;0.00;0
6672;;هربل اسانس سموس روز ماري اند هير بس بلسم 400 مل;Herbal Essence Smooth Rosemary & Hair Bust Conditioner 400 ml;8001090222930;0.00;157.90;0;0.00;0.00;0
6671;;هاوترين لاصقات تجميلية ضد الرؤوس السوداء، 3 قطع;Hawtrin Anti-Blackhead Cosmetic Patches, 3 Pieces;4058172611568;0.00;52.63;0;0.00;0.00;0
6670;;هاجس وايبس بابى ناتورال كير 56ق;Haggis Wipes Baby Natural Care 56 pcs;5029053550152;0.00;57.02;0;0.00;0.00;0
6669;;نيوتروجينا منظف مزيل للرؤوس السوداء 200 مل;Neutrogena blackhead removing cleanser 200 ml;3574661500478;0.00;175.44;0;0.00;0.00;0
6668;;نيوتروجينا كريم الجسم  200 مل;Neutrogena body cream 200 ml;3574661392424;0.00;175.44;0;0.00;0.00;0
6667;;نيوتروجينا عناية مرطبة لإزالة السموم من البشرة 50م;Neutrogena detoxifying moisturizing care 50ml;3574661464060;0.00;285.09;0;0.00;0.00;0
6666;;نيوتروجينا ديب كلين مزيل مكياج العيون 125 مل;Neutrogena Deep Clean Eye Makeup Remover 125 ml;3574661236445;0.00;166.67;0;0.00;0.00;0
6665;;نيفيا هاند كريم الوفيرا 75مل;Nivea Hand Cream Aloe Vera 75ml;40060682;0.00;109.65;0;0.00;0.00;0
6664;;نيفيا موستريزنج هيدراشن ليل كريم 50 مل;Nivea Moisturizing Hydration Night Cream 50 ml;4005900717597;0.00;223.68;0;0.00;0.00;0
6663;;نيفيا موستريزنج هيدراشن داي كريم 50 مل;Nivea Moisturizing Hydration Day Cream 50 ml;4005900716194;0.00;223.68;0;0.00;0.00;0
6662;;نيفيا مزيل ميكياج عيون دبل افكت فرينس 125مل;Nivea Double Effect Fresh Eye Make-up Remover 125 ml;4005900250445;0.00;122.81;0;0.00;0.00;0
6661;;نيفيا مزيل مكياج العين 125 مل ميسيلار;Nivea eye make-up remover 125 ml micellar;42355083;0.00;166.67;0;0.00;0.00;0
6660;;نيفيا مزيل العرق فريش ناتشورال ، 50 مل;Nivea Fresh Natural Deodorant, 50 ml;42428923;105.00;131.58;0;0.00;0.00;0
6659;;نيفيا مزيل العرق فريش اكتيف للرجال ، 50 مل;Nivea Fresh Active Deodorant for Men, 50 ml;42428893;105.00;131.58;0;0.00;0.00;0
6658;;نيفيا مان شاور جيل سبورت 250مل;Nivea Man Shower Gel Sport 250ml;4005808130610;0.00;70.18;0;0.00;0.00;0
6657;;نيفيا مان شامبو اكتيف كلين 400مل;Nivea Man Active Clean Shampoo 400ml;9005800244693;0.00;149.12;0;0.00;0.00;0
6656;;نيفيا مان شامبو  كوول فريش 400مل;Nivea Man Cool Fresh Shampoo 400ml;4005808779109;0.00;149.12;0;0.00;0.00;0
6655;;نيفيا مان بيربر غسول للوجة والذقن 100مل;Nivea Man Purple Face and Chin Wash 100ml;4005900749932;0.00;201.75;0;0.00;0.00;0
6654;;نيفيا مان بادى شافينج ستيك 75 ملى;Nivea Man Body Shaving Stick 75 ml;42349297;0.00;166.67;0;0.00;0.00;0
6653;;نيفيا مان  شامبو انتى اندروف باور 400مل;Nivea Man Anti-Dandruff Power Shampoo 400ml;4005808599448;0.00;149.12;0;0.00;0.00;0
6652;;نيفيا ماء ميسيلار بماء الورد 400مل;Nivea micellar water with rose water 400 ml;4005900420633;0.00;144.74;0;0.00;0.00;0
6651;;نيفيا ماء ميسيلار بماء الورد 100مل;Nivea micellar water with rose water 100 ml;42428961;0.00;43.86;0;0.00;0.00;0
6650;;نيفيا ليب بالم كورال كريش  3 جم;Nivea Lip Balm Coral Crease 3g;9005800307350;0.00;223.68;0;0.00;0.00;0
6649;;نيفيا ليب بالم روزى نود 3 جم;Nivea Lip Balm Rosy Nude 3g;9005800307190;0.00;223.68;0;0.00;0.00;0
6648;;نيفيا ليب بالم بوبى ريد 3 جم;Nivea Lip Balm Poppy Red 3g;9005800307213;0.00;223.68;0;0.00;0.00;0
6647;;نيفيا ليب بالم بلاك شيرى  3 جم;Nivea Lip Balm Black Cherry 3g;9005800307237;0.00;223.68;0;0.00;0.00;0
